id,lastTicketingDate,lastTicketingDateTime,numberOfBookableSeats,validatingAirlineCodes,Duration,Number of Stops,Airline,Base Price,Grand Total Price,Base Price.1,Branded Fares,Branded Fare Labels,Included Checked Bags Quantities,BAGGAGE_description,BAGGAGE_isChargeable,Origin Airport,Flight duration 1,Airport layover 1,Flight duration 2,Airport layover 2,Flight duration 3,First flight departure,Second flight departure,Third flight departure,First flight arrival,Second flight arrival,Third flight arrival,Origin airport,1st layover,2nd layover,Branded Fares Lables,Meal Option,Flight depature date,Departure Time,Arrival Time
632,2024-06-22,2024-06-22,9,AF,15.083333333333334,1,AF,1001.0,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0, CDG,8.333333333333334,,,09:45:00,16:30:00,,11:45:00,18:50:00,,CPH, CDG,,LIGHT,SNACK,2024-06-22,Morning,Evening
633,2024-06-22,2024-06-22,9,AF,16.333333333333332,1,AF,1001.0,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0, CDG,7.916666666666667,,,12:05:00,20:30:00,,14:05:00,22:25:00,,CPH, CDG,,LIGHT,SNACK,2024-06-22,Afternoon,Evening
634,2024-06-22,2024-06-22,9,AF,16.916666666666668,1,AF,1001.0,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0, CDG,8.166666666666666,,,09:45:00,18:30:00,,11:45:00,20:40:00,,CPH, CDG,,LIGHT,SNACK,2024-06-22,Morning,Evening
635,2024-06-22,2024-06-22,9,AF,18.5,1,AF,1001.0,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0833333333333335, CDG,8.333333333333334,,,06:20:00,16:30:00,,08:25:00,18:50:00,,CPH, CDG,,LIGHT,SNACK,2024-06-22,Morning,Evening
636,2024-06-22,2024-06-22,9,AF,18.666666666666668,1,AF,1001.0,1238.16,1001.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0, CDG,7.916666666666667,,,09:45:00,20:30:00,,11:45:00,22:25:00,,CPH, CDG,,LIGHT,SNACK,2024-06-22,Morning,Evening
637,2024-06-22,2024-06-22,9,AF,12.083333333333334,1,AF,1389.0,1626.16,1389.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG 1PC OF 23KG 158CM,True,CPH,2.0, CDG,8.333333333333334,,,09:45:00,13:30:00,,11:45:00,15:50:00,,CPH, CDG,,LIGHT,SNACK,2024-06-22,Morning,Afternoon
638,2024-06-22,2024-06-22,9,SK,9.0,0,SK,1720.0,1956.03,1720.0,SASGOPRO,SAS GO PRO,1,,,CPH,9.0,,,,,12:40:00,,,15:40:00,,,CPH,,,SASGOPRO,FOOD AND BEVERAGE,2024-06-22,Afternoon,Afternoon
639,2024-06-22,2024-06-22,9,SK,9.0,0,SK,1720.0,1956.03,1720.0,SASGOPRO,SAS GO PRO,1,,,CPH,9.0,,,,,14:40:00,,,17:40:00,,,CPH,,,SASGOPRO,FOOD AND BEVERAGE,2024-06-22,Afternoon,Afternoon
640,2024-05-19,2024-05-19,1,S4,19.583333333333332,2,S4,166.0,423.25,166.0,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,06:00:00,14:10:00,17:30:00,08:55:00,15:40:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-23,Morning,Evening
641,2024-05-19,2024-05-19,1,S4,36.833333333333336,2,S4,166.0,423.25,166.0,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,12:45:00,06:00:00,17:30:00,15:35:00,07:30:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-23,Afternoon,Evening
642,2024-05-19,2024-05-19,1,S4,36.833333333333336,2,S4,166.0,423.25,166.0,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,12:45:00,12:35:00,17:30:00,15:35:00,14:05:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-23,Afternoon,Evening
643,2024-05-19,2024-05-19,1,S4,36.833333333333336,2,S4,166.0,423.25,166.0,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,12:45:00,14:10:00,17:30:00,15:35:00,15:40:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-23,Afternoon,Evening
644,2024-05-19,2024-05-19,1,S4,36.833333333333336,2,S4,166.0,423.25,166.0,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.8333333333333335, LIS,2.5, PDL,6.083333333333333,12:45:00,19:25:00,17:30:00,15:35:00,20:55:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-23,Afternoon,Evening
645,2024-05-19,2024-05-19,1,S4,43.583333333333336,2,S4,166.0,423.25,166.0,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,06:00:00,06:00:00,17:30:00,08:55:00,07:30:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-23,Morning,Evening
646,2024-05-19,2024-05-19,1,S4,43.583333333333336,2,S4,166.0,423.25,166.0,BSC,BASIC,1,PRE PAID BAGGAGE,True,CPH,3.9166666666666665, LIS,2.5, PDL,6.083333333333333,06:00:00,19:25:00,17:30:00,08:55:00,20:55:00,19:35:00,CPH, LIS, PDL,BSC,MEAL,2024-06-23,Morning,Evening
647,2024-05-19,2024-05-19,9,TP,13.333333333333334,1,TP,267.0,434.28,267.0,DISCOUNT,DISCOUNT,0,FIRST BAG UP TO 23KG AND 158CM,True,CPH,3.8333333333333335, LIS,8.0,,,12:45:00,17:05:00,,15:35:00,20:05:00,,CPH, LIS,,DISCOUNT,MEAL 1,2024-06-23,Afternoon,Evening
648,2024-05-19,2024-05-19,7,TP,20.083333333333332,1,TP,267.0,434.28,267.0,DISCOUNT,DISCOUNT,0,FIRST BAG UP TO 23KG AND 158CM,True,CPH,3.9166666666666665, LIS,8.0,,,06:00:00,17:05:00,,08:55:00,20:05:00,,CPH, LIS,,DISCOUNT,MEAL 1,2024-06-23,Morning,Evening
649,2024-05-21,2024-05-21,9,AY,11.833333333333334,1,AY,251.0,476.9,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,1.5, HEL,8.75,,,13:15:00,17:20:00,,15:45:00,19:05:00,,CPH, HEL,,ELIGHT,MEAL AND BEVERAGE,2024-06-23,Afternoon,Evening
650,2024-05-21,2024-05-21,9,AY,12.666666666666666,1,AY,251.0,476.9,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,1.5, HEL,8.75,,,12:25:00,17:20:00,,14:55:00,19:05:00,,CPH, HEL,,ELIGHT,MEAL AND BEVERAGE,2024-06-23,Afternoon,Evening
651,2024-05-21,2024-05-21,9,AY,16.333333333333332,1,AY,251.0,476.9,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,1.5, HEL,8.75,,,08:45:00,17:20:00,,11:15:00,19:05:00,,CPH, HEL,,ELIGHT,MEAL AND BEVERAGE,2024-06-23,Morning,Evening
652,2024-05-21,2024-05-21,9,AY,27.5,1,AY,251.0,476.9,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,1.5, HEL,8.75,,,21:35:00,17:20:00,,00:05:00,19:05:00,,CPH, HEL,,ELIGHT,MEAL AND BEVERAGE,2024-06-23,Evening,Evening
653,2024-05-21,2024-05-21,1,AY,11.25,1,AY,251.0,477.16,251.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0, LHR,7.833333333333333,,,16:40:00,19:05:00,,17:40:00,21:55:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE,2024-06-23,Afternoon,Evening
654,2024-05-19,2024-05-19,9,FI,19.25,1,FI,278.0,481.83,278.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,CPH,3.25, KEF,6.166666666666667,,,22:35:00,09:40:00,,23:50:00,11:50:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK,2024-06-23,Evening,Morning
655,2024-05-19,2024-05-19,9,FI,25.0,1,FI,278.0,483.17,278.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,CPH,3.25, KEF,6.166666666666667,,,16:50:00,09:40:00,,18:05:00,11:50:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK,2024-06-23,Afternoon,Morning
656,2024-05-21,2024-05-21,4,IB,29.916666666666668,1,IB,266.0,491.2,266.0,BASIC,BASIC,0,FIRST CHECKED BAG,True,CPH,3.0, BCN,8.916666666666666,,,21:45:00,18:45:00,,00:45:00,21:40:00,,CPH, BCN,,BASIC,MEAL,2024-06-23,Evening,Evening
657,2024-05-21,2024-05-21,9,IB,11.833333333333334,1,AY,266.0,491.9,266.0,BASIC,BASIC,0,FIRST CHECKED BAG,True,CPH,1.5, HEL,8.75,,,13:15:00,17:20:00,,15:45:00,19:05:00,,CPH, HEL,,BASIC,MEAL,2024-06-23,Afternoon,Evening
658,2024-05-21,2024-05-21,9,IB,24.833333333333332,1,IB,266.0,495.03,266.0,BASIC,BASIC,0,FIRST CHECKED BAG,True,CPH,3.1666666666666665, MAD,8.25,,,19:50:00,12:25:00,,23:00:00,14:40:00,,CPH, MAD,,BASIC,MEAL,2024-06-23,Evening,Afternoon
659,2024-05-19,2024-05-19,9,FI,11.166666666666666,1,FI,330.0,533.83,330.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,CPH,3.3333333333333335, KEF,6.166666666666667,,,14:00:00,17:00:00,,15:20:00,19:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK,2024-06-23,Afternoon,Evening
660,2024-05-19,2024-05-19,9,FI,11.333333333333334,1,FI,330.0,533.83,330.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,CPH,3.25, KEF,6.333333333333333,,,16:50:00,19:50:00,,18:05:00,22:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK,2024-06-23,Afternoon,Evening
661,2024-05-19,2024-05-19,9,FI,14.166666666666666,1,FI,330.0,533.83,330.0,LIGHT,ECONOMY LIGHT,0,CHECKED BAG UP TO 23KG,True,CPH,3.3333333333333335, KEF,6.333333333333333,,,14:00:00,19:50:00,,15:20:00,22:10:00,,CPH, KEF,,LIGHT,ALCOHOLIC DRINK,2024-06-23,Afternoon,Evening
662,2024-05-21,2024-05-21,4,LO,25.833333333333332,1,LO,349.0,549.56,349.0,ECONOBAG,ECONOMY NO BAG,0,1 ST CHECKED BAG UP TO 23KG,True,CPH,1.4166666666666667, WAW,9.333333333333334,,,19:55:00,12:25:00,,21:20:00,15:45:00,,CPH, WAW,,ECONOBAG,HOT DINNER,2024-06-23,Evening,Afternoon
663,2024-06-23,2024-06-23,7,JU,21.5,1,JU,465.0,555.74,465.0,,,2,,,CPH,2.1666666666666665, BEG,10.0,,,20:20:00,07:50:00,,22:30:00,11:50:00,,CPH, BEG,,,,2024-06-23,Evening,Morning
664,2024-05-21,2024-05-21,6,AY,13.416666666666666,1,AY,341.0,555.92,341.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0833333333333335, LGW,8.0,,,10:40:00,15:05:00,,11:45:00,18:05:00,,CPH, LGW,,ELIGHT,MEAL AND BEVERAGE,2024-06-23,Morning,Evening
665,2024-05-21,2024-05-21,6,AY,11.5,1,AY,341.0,567.16,341.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0833333333333335, LHR,7.833333333333333,,,10:40:00,13:20:00,,11:45:00,16:10:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE,2024-06-23,Morning,Afternoon
666,2024-05-21,2024-05-21,6,AY,16.416666666666668,1,AY,341.0,567.16,341.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0833333333333335, LHR,8.0,,,10:40:00,18:05:00,,11:45:00,21:05:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE,2024-06-23,Morning,Evening
667,2024-05-21,2024-05-21,1,AY,11.583333333333334,1,AY,341.0,567.16,341.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0, LHR,7.916666666666667,,,13:40:00,16:20:00,,14:40:00,19:15:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE,2024-06-23,Afternoon,Evening
668,2024-05-21,2024-05-21,1,AY,14.25,1,AY,341.0,567.16,341.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0, LHR,7.833333333333333,,,13:40:00,19:05:00,,14:40:00,21:55:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE,2024-06-23,Afternoon,Evening
669,2024-05-21,2024-05-21,1,AY,12.833333333333334,1,AY,341.0,567.16,341.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0833333333333335, LHR,7.833333333333333,,,10:40:00,14:40:00,,11:45:00,17:30:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE,2024-06-23,Morning,Afternoon
670,2024-05-21,2024-05-21,1,AY,14.583333333333334,1,AY,341.0,567.16,341.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0833333333333335, LHR,7.916666666666667,,,10:40:00,16:20:00,,11:45:00,19:15:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE,2024-06-23,Morning,Evening
671,2024-05-21,2024-05-21,1,AY,17.25,1,AY,341.0,567.16,341.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0833333333333335, LHR,7.833333333333333,,,10:40:00,19:05:00,,11:45:00,21:55:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE,2024-06-23,Morning,Evening
672,2024-05-21,2024-05-21,2,AY,13.416666666666666,1,AY,341.0,567.16,341.0,ELIGHT,ECONOMY LIGHT,0,CHECKED BAGGAGE UP TO 23KGS,True,CPH,2.0, LHR,8.0,,,13:40:00,18:05:00,,14:40:00,21:05:00,,CPH, LHR,,ELIGHT,MEAL AND BEVERAGE,2024-06-23,Afternoon,Evening
673,2024-05-21,2024-05-21,9,LO,30.416666666666668,1,LO,429.0,629.56,429.0,ECONOBAG,ECONOMY NO BAG,0,1 ST CHECKED BAG UP TO 23KG,True,CPH,1.4166666666666667, WAW,9.5,,,19:55:00,16:50:00,,21:20:00,20:20:00,,CPH, WAW,,ECONOBAG,HOT DINNER,2024-06-23,Evening,Evening
674,2024-05-21,2024-05-21,4,IB,17.833333333333332,1,IB,445.0,662.45,445.0,BASIC,BASIC,0,FIRST CHECKED BAG,True,CPH,3.0, BCN,8.916666666666666,,,09:50:00,18:45:00,,12:50:00,21:40:00,,CPH, BCN,,BASIC,MEAL,2024-06-23,Morning,Evening
675,2024-05-21,2024-05-21,4,LO,13.416666666666666,1,LO,429.0,744.56,429.0,ECOSTAND,ECONOMY STANDARD,1,PREPAID TO 23KG OR EXC DIM,True,CPH,1.3333333333333333, WAW,9.5,,,12:55:00,16:50:00,,14:15:00,20:20:00,,CPH, WAW,,ECOSTAND,HOT DINNER,2024-06-23,Afternoon,Evening
676,2024-05-21,2024-05-21,9,TK,22.916666666666668,1,TK,489.0,761.46,489.0,RS,RESTRICTED,2,1 PIECE X 8 KG CABIN BAGGAGE,False,CPH,3.25, IST,10.75,,,00:35:00,13:45:00,,04:50:00,17:30:00,,CPH, IST,,RS,MEAL SERVICE,2024-06-23,Evening,Afternoon
677,2024-05-21,2024-05-21,9,TK,27.916666666666668,1,TK,489.0,761.46,489.0,RS,RESTRICTED,2,1 PIECE X 8 KG CABIN BAGGAGE,False,CPH,3.25, IST,10.75,,,00:35:00,18:45:00,,04:50:00,22:30:00,,CPH, IST,,RS,MEAL SERVICE,2024-06-23,Evening,Evening
678,2024-05-21,2024-05-21,9,UX,17.75,2,UX,611.0,834.0,611.0,STANDARD,STANDARD,1,FIRST CHECKED BAGGAGE,False,CPH,1.4166666666666667, AMS,2.6666666666666665, MAD,8.25,06:00:00,11:00:00,15:30:00,07:25:00,13:40:00,17:45:00,CPH, AMS, MAD,STANDARD,,2024-06-23,Morning,Afternoon
679,2024-05-21,2024-05-21,9,UX,17.75,2,UX,611.0,834.0,611.0,STANDARD,STANDARD,1,FIRST CHECKED BAGGAGE,False,CPH,1.4166666666666667, AMS,2.5833333333333335, MAD,8.25,06:00:00,09:30:00,15:30:00,07:25:00,12:05:00,17:45:00,CPH, AMS, MAD,STANDARD,,2024-06-23,Morning,Afternoon
680,2024-06-23,2024-06-23,9,AZ,18.583333333333332,2,AZ,858.0,1061.5,858.0,ECOFLEX,ECONOMY FLEX,1,,,CPH,2.0833333333333335, CDG,2.0833333333333335, FCO,9.75,06:20:00,11:40:00,15:10:00,08:25:00,13:45:00,18:55:00,CPH, CDG, FCO,ECOFLEX,MEAL AND WINE,2024-06-23,Morning,Evening
681,2024-05-25,2024-05-25,9,UA,12.166666666666666,1,UA,904.0,1112.23,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,CPH,1.5833333333333335, BRU,8.416666666666666,,,06:50:00,10:35:00,,08:25:00,13:00:00,,CPH, BRU,,BE,,2024-06-23,Morning,Afternoon
682,2024-05-25,2024-05-25,9,AC,15.966666666666667,1,AC,904.0,1113.83,904.0,BASIC,BASIC,0,CHECKED BAG FIRST,True,CPH,8.25, YYZ,1.8833333333333333,,,12:25:00,20:30:00,,14:40:00,22:23:00,,CPH, YYZ,,BASIC,COMPLIMENTARY MEAL,2024-06-23,Afternoon,Evening
683,2024-05-25,2024-05-25,9,UA,15.966666666666667,1,UA,904.0,1113.83,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,CPH,8.25, YYZ,1.8833333333333333,,,12:25:00,20:30:00,,14:40:00,22:23:00,,CPH, YYZ,,BE,,2024-06-23,Afternoon,Evening
684,2024-05-25,2024-05-25,9,UA,11.25,1,UA,904.0,1114.61,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,CPH,1.5, FRA,8.916666666666666,,,14:50:00,17:10:00,,16:20:00,20:05:00,,CPH, FRA,,BE,,2024-06-23,Afternoon,Evening
685,2024-05-25,2024-05-25,9,UA,13.083333333333334,1,UA,904.0,1114.61,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,CPH,1.5, FRA,8.5,,,06:20:00,10:55:00,,07:50:00,13:25:00,,CPH, FRA,,BE,,2024-06-23,Morning,Afternoon
686,2024-05-25,2024-05-25,9,UA,14.0,1,UA,904.0,1114.61,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,CPH,1.5, FRA,8.916666666666666,,,12:05:00,17:10:00,,13:35:00,20:05:00,,CPH, FRA,,BE,,2024-06-23,Afternoon,Evening
687,2024-05-25,2024-05-25,9,UA,16.416666666666668,1,UA,904.0,1114.61,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,CPH,1.5, FRA,8.916666666666666,,,09:40:00,17:10:00,,11:10:00,20:05:00,,CPH, FRA,,BE,,2024-06-23,Morning,Evening
688,2024-05-25,2024-05-25,9,UA,19.75,1,UA,904.0,1114.61,904.0,BE,BASIC ECONOMY,0,CHECKED BAG FIRST,True,CPH,1.5, FRA,8.916666666666666,,,06:20:00,17:10:00,,07:50:00,20:05:00,,CPH, FRA,,BE,,2024-06-23,Morning,Evening
689,2024-05-25,2024-05-25,9,OS,16.166666666666668,1,OS,904.0,1128.81,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.6666666666666665, VIE,8.0,,,09:50:00,18:00:00,,11:30:00,20:00:00,,CPH, VIE,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Morning,Evening
690,2024-05-25,2024-05-25,9,OS,16.25,1,OS,904.0,1128.81,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.6666666666666665, VIE,9.166666666666666,,,09:50:00,16:55:00,,11:30:00,20:05:00,,CPH, VIE,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Morning,Evening
691,2024-05-25,2024-05-25,9,OS,19.0,1,OS,904.0,1128.81,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.6666666666666665, VIE,8.0,,,07:00:00,18:00:00,,08:40:00,20:00:00,,CPH, VIE,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Morning,Evening
692,2024-05-25,2024-05-25,9,OS,19.083333333333332,1,OS,904.0,1128.81,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.6666666666666665, VIE,9.166666666666666,,,07:00:00,16:55:00,,08:40:00,20:05:00,,CPH, VIE,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Morning,Evening
693,2024-05-25,2024-05-25,9,LX,12.833333333333334,1,LX,904.0,1128.85,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.8333333333333335, ZRH,9.166666666666666,,,09:40:00,13:20:00,,11:30:00,16:30:00,,CPH, ZRH,,ECOLIGHT,CATERING ON EUROPE AND CAI FLT,2024-06-23,Morning,Afternoon
694,2024-05-25,2024-05-25,9,LH,10.916666666666666,1,LH,904.0,1129.21,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5833333333333335, MUC,8.0,,,17:05:00,20:00:00,,18:40:00,22:00:00,,CPH, MUC,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Afternoon,Evening
695,2024-05-25,2024-05-25,9,LH,12.0,1,LH,904.0,1129.21,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5833333333333335, MUC,8.916666666666666,,,08:50:00,11:55:00,,10:25:00,14:50:00,,CPH, MUC,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Morning,Afternoon
696,2024-05-25,2024-05-25,9,LH,14.666666666666666,1,LH,904.0,1129.21,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5833333333333335, MUC,8.916666666666666,,,06:10:00,11:55:00,,07:45:00,14:50:00,,CPH, MUC,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Morning,Afternoon
697,2024-05-25,2024-05-25,9,LH,15.166666666666666,1,LH,904.0,1129.21,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5833333333333335, MUC,8.0,,,12:50:00,20:00:00,,14:25:00,22:00:00,,CPH, MUC,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Afternoon,Evening
698,2024-05-25,2024-05-25,9,SN,12.166666666666666,1,SN,904.0,1129.73,904.0,ECOLIGHT,ECONOMY LIGHT,0,CHECKED BAG FIRST,True,CPH,1.5833333333333335, BRU,8.416666666666666,,,06:50:00,10:35:00,,08:25:00,13:00:00,,CPH, BRU,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Morning,Afternoon
699,2024-05-25,2024-05-25,9,LH,12.833333333333334,1,LH,904.0,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,8.5,,,06:35:00,10:55:00,,08:05:00,13:25:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Morning,Afternoon
700,2024-05-25,2024-05-25,9,LH,14.0,1,LH,904.0,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,8.0,,,12:00:00,18:00:00,,13:30:00,20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Afternoon,Evening
701,2024-05-25,2024-05-25,9,LH,14.0,1,LH,904.0,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,10.0,,,12:00:00,16:00:00,,13:30:00,20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Afternoon,Evening
702,2024-05-25,2024-05-25,9,LH,14.083333333333334,1,LH,904.0,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,8.916666666666666,,,12:00:00,17:10:00,,13:30:00,20:05:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Afternoon,Evening
703,2024-05-25,2024-05-25,9,LH,16.25,1,LH,904.0,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,8.0,,,09:45:00,18:00:00,,11:15:00,20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Morning,Evening
704,2024-05-25,2024-05-25,9,LH,16.416666666666668,1,LH,904.0,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,8.0,,,09:35:00,18:00:00,,11:05:00,20:00:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Morning,Evening
705,2024-05-25,2024-05-25,9,LH,16.5,1,LH,904.0,1132.11,904.0,ECOLIGHT,ECONOMY LIGHT,0,1ST BAG UPTO50LB23KG 62LI158CM,True,CPH,1.5, FRA,7.583333333333333,,,12:00:00,20:55:00,,13:30:00,22:30:00,,CPH, FRA,,ECOLIGHT,CATERING ON EUROPE FLTS,2024-06-23,Afternoon,Evening
706,2024-06-23,2024-06-23,9,VS,8.833333333333334,0,VS,1001.0,1205.46,1001.0,LIGHT,ECONOMY LIGHT,0,1ST BAG MAX 23KG,True,CPH,8.833333333333334,,,,,14:00:00,,,16:50:00,,,CPH,,,LIGHT,MEALS AND DRINKS,2024-06-23,Afternoon,Afternoon
707,2024-05-25,2024-05-25,4,LX,14.5,1,LX,988.0,1212.85,988.0,ECOSAVER,ECONOMY SAVER,1,,,CPH,1.75, ZRH,9.166666666666666,,,08:00:00,13:20:00,,09:45:00,16:30:00,,CPH, ZRH,,ECOSAVER,CATERING ON EUROPE AND CAI FLT,2024-06-23,Morning,Afternoon
708,2024-05-25,2024-05-25,4,LH,13.916666666666666,1,LH,988.0,1213.21,988.0,ECOSAVER,ECONOMY SAVER,1,,,CPH,1.5833333333333335, MUC,8.0,,,14:05:00,20:00:00,,15:40:00,22:00:00,,CPH, MUC,,ECOSAVER,CATERING ON EUROPE FLTS,2024-06-23,Afternoon,Evening
